day;month;hours;precipitation;temperature;irradiance_surface;irradiance_toa;snowfall;snow_mass;cloud_cover;air_density;Forecast load (MW);Actual load (MW);Positive imbalance price (Eur/MWh);Negative imbalance price (Eur/MWh)
12;1;3;0.0217;5.257;0;0;0;0.0207;0.8406;1.2718;10682.75;11114;22.71;0
12;1;4;0.0291;5.152;0;0;0;0.02;0.9032;1.2714;10558.25;11082.25;35.49;14.17
12;1;5;0.0417;5.171;0;0;0;0.0195;0.9593;1.2708;10724.5;11206.75;44.61;23.52
12;1;6;0.0609;5.293;0;0;0;0.0189;0.9061;1.2696;11156;11751.75;32.36;0
12;1;7;0.1437;5.494;1.085;8.2584;0;0.0184;0.809;1.268;12090.5;12506;10.68;9.69
12;1;8;0.3288;5.933;21.3542;131.7868;0;0.0178;0.9208;1.2655;13215.75;13515.25;0;19.85
12;1;9;0.4038;6.476;36.6571;264.0718;0;0.0169;0.9849;1.262;13994;14412.75;51.91;20.39
12;1;10;0.375;6.853;38.6947;350.254;0;0.0157;0.9912;1.2593;14541.5;15042.75;63.03;0
12;1;11;0.2817;7.094;34.4514;384.4764;0;0.0146;0.9881;1.2568;14623.75;15217.75;54.08;0
12;1;12;0.2215;7.298;39.6307;364.4101;0;0.0134;0.9799;1.2546;14411.25;15261;13.36;41.96
12;1;13;0.1505;7.459;44.2626;291.3982;0;0.0124;0.8336;1.2526;14162;15056.5;0;41.61
12;1;14;0.123;7.488;37.9935;170.4555;0;0.0115;0.5894;1.2512;14169.5;14859;49.62;20.94
12;1;15;0.1201;7.19;5.5586;28.2391;0;0.0107;0.5077;1.2512;14267.5;14701.25;62.61;0
12;1;16;0.1351;6.922;0;0;0;0.01;0.5126;1.2521;14592.75;14912.5;68.48;0
12;1;17;0.152;6.757;0;0;0;0.0094;0.566;1.2528;15076.5;15557.25;58.68;18.56
12;1;18;0.1481;6.679;0;0;0;0.0089;0.6961;1.2531;14241.75;15138.5;13.36;38.13
12;1;19;0.1003;6.675;0;0;0;0.0084;0.6964;1.2531;13657.25;14544;0;40.23
12;1;20;0.0912;6.64;0;0;0;0.008;0.6734;1.2532;13195;13957;61.39;10.41
12;1;21;0.0724;6.539;0;0;0;0.0075;0.8316;1.2535;12556.5;13229.5;59.89;0
12;1;22;0.0596;6.435;0;0;0;0.0071;0.8746;1.2534;11839;12634;36.48;19.91
12;1;23;0.0863;6.36;0;0;0;0.0068;0.8378;1.2531;11237.25;11993.25;58.79;9.26
13;1;0;0.1436;6.453;0;0;0;0.0065;0.9085;1.2522;10914.75;11617.25;46.65;22.22
13;1;1;0.2806;6.736;0;0;0;0.0062;0.9807;1.2507;10591;11233;49.01;0
13;1;2;0.4828;7.099;0;0;0;0.0059;0.9881;1.2485;10276.75;10889;56.78;8.36
13;1;3;0.6435;7.322;0;0;0;0.0056;0.9907;1.2464;10262;10701.75;54.51;9.36
13;1;4;0.6046;7.483;0;0;0;0.0054;0.9935;1.2447;10379.25;10682;11.82;39.62
13;1;5;0.5496;7.63;0;0;0;0.0051;0.9958;1.2431;10634.75;10794.25;11.01;38.09
13;1;6;0.4855;7.775;0;0;0;0.0048;0.9968;1.2416;11008.25;11082.75;0;13.04
13;1;7;0.5155;7.869;0.2008;9.309;0;0.0044;0.9962;1.2406;11572.75;11560;0;6.02
13;1;8;0.4537;7.98;7.068;135.3065;0;0.0041;0.9957;1.2396;12499.75;12350.75;0;14.87
13;1;9;0.4571;8.176;20.4297;267.7504;0;0.0037;0.9959;1.2381;13364.5;12919;164.75;-14.24
13;1;10;0.3136;8.37;33.3551;354.0155;0;0.0033;0.9964;1.2365;14021.75;13498.75;77.02;10.65
13;1;11;0.1439;8.537;42.2629;388.2869;0;0.0029;0.9936;1.2346;14502.25;13966;53.35;10.58
13;1;12;0.1222;8.59;45.0112;368.1843;0;0.0026;0.9694;1.2333;14841.25;14279.5;51.99;0
13;1;13;0.1657;8.642;40.1022;295.1402;0;0.0023;0.8907;1.2322;15074.75;14237.25;52.17;0
13;1;14;0.2034;8.674;22.1336;174.046;0;0.002;0.839;1.2311;15182.75;14118;54.49;0
13;1;15;0.2223;8.711;2.3566;30.2183;0;0.0018;0.7685;1.2302;15367.5;13960;62.66;10.5
13;1;16;0.1761;8.606;0;0;0;0.0016;0.7335;1.2302;15572;14181.75;35.07;30.02
13;1;17;0.1181;8.403;0;0;0;0.0011;0.7301;1.2312;16194.75;15110.5;154.06;10.37
13;1;18;0.1236;8.176;0;0;0;0.001;0.5802;1.2325;15578.75;14918.25;11.58;35.84
13;1;19;0.1221;7.838;0;0;0;9.00E-04;0.4211;1.2342;15041.5;14507.75;47.35;10.37
13;1;20;0.1517;7.483;0;0;0;8.00E-04;0.3149;1.2362;14641.25;13993;46.01;19.01
13;1;21;0.1933;7.182;0;0;0;7.00E-04;0.3718;1.2383;14193.75;13309.5;47.97;29.02
13;1;22;0.2114;6.99;0;0;0;6.00E-04;0.4238;1.2403;13506.75;12649.75;45.33;32.9
13;1;23;0.1601;6.763;0;0;0;5.00E-04;0.4256;1.2424;12650;11901;44.3;24.06
14;1;0;0.126;6.47;0;0;0;4.00E-04;0.4498;1.2448;12129;11493;0;27.93
14;1;1;0.0903;6.156;0;0;0;4.00E-04;0.4464;1.2474;11669;11197.5;0;0.97
14;1;2;0.0742;5.783;0;0;0;4.00E-04;0.4377;1.2499;11313.25;11052.25;0;24.86
14;1;3;0.0769;5.427;0;0;0;3.00E-04;0.4724;1.252;11249.75;10974;47.1;0
14;1;4;0.1186;5.264;0;0;0;3.00E-04;0.5097;1.2536;11280;11100;55.44;10.52
14;1;5;0.1354;5.168;0;0;0;3.00E-04;0.4985;1.2556;11822.75;11686.5;62.65;0
14;1;6;0.1458;4.911;0;0;0;3.00E-04;0.4688;1.258;13065.25;13213.75;47.26;38.93
14;1;7;0.1451;4.7;1.5914;10.472;0;3.00E-04;0.4258;1.2605;14837.5;15262;70.92;26.03
14;1;8;0.1208;4.797;40.9134;138.9748;0;3.00E-04;0.3415;1.2629;16484.25;16588.75;98.12;0
14;1;9;0.0737;5.239;114.2773;271.5446;0;3.00E-04;0.258;1.2639;17187.75;16737.5;86.95;0
14;1;10;0.0427;5.72;179.453;357.9303;0;3.00E-04;0.2104;1.2637;17345.25;16519;58.87;0
14;1;11;0.0267;5.944;207.5185;392.2201;0;2.00E-04;0.2212;1.2637;17247;16192.75;24.16;30.21
14;1;12;0.023;5.941;191.6993;372.1349;0;1.00E-04;0.2516;1.2641;16902.75;15894.25;0;17.63
14;1;13;0.0185;5.704;137.3215;299.0006;0;1.00E-04;0.308;1.2651;16675;15925.5;0;37.84
14;1;14;0.0143;5.205;68.6146;177.7897;0;0;0.3076;1.2669;16611.5;16038;48.91;9.1
14;1;15;0.0094;4.33;9.1706;32.3493;0;0;0.4348;1.2693;16556.5;16279.25;98.69;0
14;1;16;0.0061;3.736;0;0;0;0;0.5466;1.2718;16695.75;16731.25;98.64;8.74
14;1;17;0.0045;3.433;0;0;0;0;0.4829;1.2734;16954.25;17579.5;243.69;0
14;1;18;0.002;2.935;0;0;0;0;0.2499;1.2745;15750;17014.25;55.97;36.54
14;1;19;0.0012;2.326;0;0;0;0;0.1451;1.2755;14920.25;16457.5;84.38;28.51
14;1;20;7.00E-04;2.006;0;0;0;0;0.1152;1.276;14220;15647;90.62;13.07
14;1;21;4.00E-04;1.8;0;0;0;0;0.2324;1.2762;13274.75;14746.25;111.45;18.39
14;1;22;3.00E-04;1.703;0;0;0;0;0.3421;1.2763;12364.5;13774.75;42.43;26.98
14;1;23;2.00E-04;1.595;0;0;0;0;0.3245;1.2765;11724.5;12856.75;102.8;11.15
15;1;0;3.00E-04;1.675;0;0;0;0;0.5031;1.2768;11137;12284;71.64;9.63
15;1;1;9.00E-04;1.846;0;0;1.00E-04;0;0.5788;1.2772;10668;11775.5;206.25;20.65
15;1;2;0.0026;2.095;0;0;2.00E-04;0;0.654;1.2776;10195;11621.5;22.22;13.63
15;1;3;0.0039;2.521;0;0;2.00E-04;0;0.8957;1.277;9969;11561;0;-6.91
15;1;4;0.0037;2.925;0;0;2.00E-04;0;0.9575;1.2758;9801.5;11638.5;24.86;29.57
15;1;5;0.0039;3.199;0;0;2.00E-04;0;0.9683;1.2749;9946;12119.25;68.44;10.69
15;1;6;0.0039;3.606;0;0;1.00E-04;0;0.9859;1.2735;10545.25;13503;41.7;27.95
15;1;7;0.0054;3.857;1.4598;11.755;0;0;0.9902;1.2727;11666.5;15489.5;67.1;7.29
15;1;8;0.0051;4.378;25.4527;142.7898;0;0;0.9833;1.2713;12767.5;16714;13.57;31.53
15;1;9;0.0056;5.114;70.0071;275.5247;0;0;0.9499;1.2682;13307.25;16860.25;0;36.81
15;1;10;0.008;6.006;119.4642;362.0029;0;0;0.9058;1.264;13524.5;16729.75;0;37.52
15;1;11;0.0142;6.829;136.6775;396.3363;0;0;0.91;1.2596;13575.75;16616.25;22.91;39.03
15;1;12;0.0279;7.24;108.4341;376.2265;0;0;0.924;1.2568;13616.5;16360;51.56;38.01
15;1;13;0.0389;7.239;63.7629;302.998;0;0;0.9421;1.2557;13567.5;16476;47.18;19.93
15;1;14;0.04;7.044;27.189;181.6881;0;0;0.9571;1.2559;13647.25;16484.5;34.53;19.78
15;1;15;0.0351;6.778;3.8654;34.641;0;0;0.9523;1.2565;13802.75;16521.75;0;39.08
15;1;16;0.0267;6.622;0;0;0;0;0.9169;1.2569;13982.5;16784;11.54;35.75
15;1;17;0.0206;6.513;0;0;0;0;0.8799;1.257;14654.75;17490.75;22.76;27.54
15;1;18;0.014;6.405;0;0;0;0;0.9047;1.2571;14170.25;16755.75;13.57;4.53
15;1;19;0.0151;6.22;0;0;0;0;0.9378;1.2576;13678;16123;13.54;21.93
15;1;20;0.0141;6.119;0;0;0;0;0.9724;1.2579;13210;15416.25;54.64;28.96
15;1;21;0.0123;6.164;0;0;0;0;0.9943;1.2579;12547.75;14458.75;34.59;23.18
15;1;22;0.0173;6.234;0;0;0;0;0.9967;1.2575;11867.25;13492.75;0;26.49
15;1;23;0.0255;6.316;0;0;0;0;0.9966;1.2567;11172;12601.25;25.52;30.41
16;1;0;0.0266;6.349;0;0;0;0;0.9964;1.256;10723.25;12014.5;0;14.53
16;1;1;0.026;6.344;0;0;0;0;0.9956;1.2556;10323.25;11558.5;0;17.95
16;1;2;0.0264;6.295;0;0;0;0;0.995;1.2553;10015.5;11341.75;0;40.01
16;1;3;0.028;6.183;0;0;0;0;0.9932;1.2551;9887;11227.25;0;39.85
16;1;4;0.0311;6.023;0;0;0;0;0.9913;1.2551;9933;11371.25;0;18.43
16;1;5;0.0331;5.843;0;0;0;0;0.9944;1.2554;10494.25;11828.25;0;13.24
16;1;6;0.0301;5.699;0;0;0;0;0.9964;1.2557;11707;13270.75;22.03;10.53
16;1;7;0.0366;5.543;0.6867;13.165;0;0;0.9948;1.2562;13449;15274;30.9;-39.12
16;1;8;0.0448;5.499;14.4191;146.7407;0;0;0.9921;1.2565;15053;16637.75;49.31;7.26
16;1;9;0.0545;5.614;39.8277;279.6221;0;0;0.99;1.256;15936.25;16979;33.37;37.16
16;1;10;0.0469;5.793;59.6678;366.2135;0;0;0.9789;1.255;16208.25;16896.25;0;40.61
16;1;11;0.041;5.887;70.3557;400.5865;0;0;0.9548;1.2538;16110;17001.5;48.07;10.2
16;1;12;0.0496;5.808;67.3193;380.4561;0;0;0.9606;1.2532;15885.25;16836.25;65.47;10.54
16;1;13;0.0503;5.538;45.4792;307.1783;0;0;0.9801;1.253;15912.5;16894.5;33.97;0
16;1;14;0.0714;5.196;21.4736;185.7284;0;0;0.9915;1.2531;16013;16880.75;67.39;0
16;1;15;0.1188;4.861;2.6346;37.1007;0;0;0.9965;1.2533;16182.5;16797;35.67;21.85
16;1;16;0.1744;4.668;0;0;0;0;0.997;1.2531;16551.5;16933;93.72;0
16;1;17;0.2282;4.561;0;0;0;0;0.997;1.2524;17475.5;17542.25;75.12;0
16;1;18;0.5462;4.474;0;0;0;0;0.9963;1.2518;16569.25;16766;21.69;33.49
16;1;19;0.6915;4.438;0;0;0;0;0.9966;1.2513;15781.75;16143.25;23.36;33.07
16;1;20;0.7258;4.441;0;0;0;0;0.9972;1.2509;15267.25;15381.25;21.36;7.43
16;1;21;0.6071;4.508;0;0;0;0;0.9948;1.2502;14690.25;14560.75;11.68;35.16
16;1;22;0.3893;4.615;0;0;0;0;0.9717;1.2491;13835.75;13546.5;112.13;7.72
16;1;23;0.2042;4.706;0;0;0;0;0.8875;1.2478;13089.25;12670.5;238.73;0
17;1;0;0.0891;4.65;0;0;0;0;0.7557;1.2471;12599.75;12095.25;134.81;20.41
17;1;1;0.0283;4.46;0;0;0;0;0.6031;1.2473;12256;11717;11.1;20.49
17;1;2;0.0075;4.204;0;0;0;0;0.4484;1.2482;11909.75;11467.25;0;16.17
17;1;3;0.0051;3.973;0;0;0;0;0.3513;1.2494;11811;11398.25;53.3;9.96
17;1;4;0.012;3.732;0;0;0;0;0.3453;1.2506;11914.75;11520;55.67;0
17;1;5;0.0547;3.498;0;0;0;0;0.5177;1.2525;12431.75;12017.5;35.87;29.5
17;1;6;0.1717;3.469;0;0;0;0;0.7236;1.254;13742;13392.5;11.91;30.47
17;1;7;0.38;3.53;1.6838;14.7097;0;0;0.8229;1.2546;15766.25;15411.25;10.91;-10.27
17;1;8;0.5547;3.734;19.3115;150.845;0;0;0.8074;1.2543;17603.5;16721;35.23;-4.46
17;1;9;0.5303;3.962;48.0194;283.8835;0;0;0.7422;1.2541;18392.75;17077;34.77;10.04
17;1;10;0.3757;4.106;92.9404;370.5828;0.0148;0.0056;0.6684;1.2547;18656.5;17110.75;23.83;26.69
17;1;11;0.2149;4.296;120.7882;405.0145;0.0068;0.0174;0.6373;1.2546;18573.5;17104.75;10.91;35.59
17;1;12;0.1096;4.508;130.3919;384.8354;0.0028;0.0229;0.6019;1.2539;18271.75;16753;38.6;9.91
17;1;13;0.0893;4.529;107.767;311.4902;1.00E-04;0.0225;0.5494;1.2538;18159.5;16626.5;40.7;0
17;1;14;0.1121;4.18;56.3246;189.9095;1.00E-04;0.022;0.5417;1.2551;18290.5;16511.25;10.91;39.27
17;1;15;0.1151;3.467;8.0409;39.729;1.00E-04;0.0218;0.5362;1.2581;18359.25;16778;46.16;9.75
17;1;16;0.0819;3.026;0;0;1.00E-04;0.0217;0.5473;1.2614;18595.5;17100.25;46.42;40.45
17;1;17;0.0575;2.931;0;0;1.00E-04;0.0217;0.5566;1.2635;19282.75;17788;151.8;0
17;1;18;0.1679;2.898;0;0;4.00E-04;0.0217;0.504;1.2652;18152;17204;59.68;10.86
17;1;19;0.0561;2.75;0;0;9.00E-04;0.0218;0.4219;1.2671;17303;16675;36.77;19.74
17;1;20;0.0168;2.518;0;0;6.00E-04;0.022;0.339;1.2693;16534.25;15826.5;22.38;35.23
17;1;21;0.0085;2.192;0;0;3.00E-04;0.022;0.2777;1.2714;15571.75;14913.75;39.7;33.66
17;1;22;0.005;1.663;0;0;5.00E-04;0.0222;0.1972;1.2734;14452.25;13880;23.83;24.19
17;1;23;0.0023;0.821;0;0;8.00E-04;0.0224;0.1621;1.2754;13634;13006.25;74.07;19.56
18;1;0;0.0011;-0.038;0;0;8.00E-04;0.0226;0.189;1.2775;12633.75;12395.25;34.45;-59.51
18;1;1;5.00E-04;-0.667;0;0;4.00E-04;0.0226;0.2581;1.2794;12118.75;12035.25;36.47;0
18;1;2;6.00E-04;-0.839;0;0;5.00E-04;0.0226;0.3658;1.281;11794.75;11754;32.72;0
18;1;3;8.00E-04;-0.379;0;0;4.00E-04;0.0226;0.4175;1.2822;11623.25;11681.5;22.38;0
18;1;4;0.0017;0.267;0;0;6.00E-04;0.0227;0.3744;1.2833;11641;11784.25;33.4;0
18;1;5;0.0033;0.289;0;0;7.00E-04;0.0227;0.3901;1.2846;12086.5;12269;22.19;29.05
18;1;6;0.0056;-0.457;0;0;6.00E-04;0.0227;0.4699;1.2861;13204;13631.5;23.61;28.09
18;1;7;0.0126;-0.977;5.1947;16.3972;6.00E-04;0.0227;0.5652;1.288;15078.25;15661.5;97.38;10.21
18;1;8;0.015;0.252;66.0509;155.099;3.00E-04;0.0227;0.6362;1.2897;16793.75;16909.5;68.29;27.62
18;1;9;0.0138;1.591;137.0327;288.2925;1.00E-04;0.0227;0.6788;1.29;17605.5;17103;53.54;0
18;1;10;0.0143;2.431;189.8352;375.0797;0;0.0224;0.6989;1.2879;17769.25;16749.5;67.97;20.86
18;1;11;0.0109;3.279;215.4879;409.5529;0;0.0216;0.7128;1.2841;17749.5;16269.75;57.91;40.48
18;1;12;0.0102;3.78;203.653;389.3852;0;0.0207;0.7327;1.281;17613.5;15890.5;0;37
18;1;13;0.0053;3.65;153.7199;315.9273;0;0.0201;0.7489;1.2804;17496.75;16073.5;41.28;8.61
18;1;14;0.0041;2.454;79.8182;194.2299;0;0.0199;0.7855;1.2815;17362.25;16246;75.66;0
18;1;15;0.0027;0.518;12.4926;42.5388;0;0.02;0.8206;1.2838;17300.25;16414.75;124.13;0
18;1;16;0.0016;-0.247;0;0;0;0.02;0.8568;1.2866;17411.75;16654.25;23.01;32.27
18;1;17;0.0011;-0.431;0;0;0;0.02;0.9066;1.2893;17794.25;17424.5;45.65;0
18;1;18;2.00E-04;-0.573;0;0;0;0.02;0.9434;1.2916;16744.5;16868.75;23.98;21.96
18;1;19;2.00E-04;-0.696;0;0;0;0.02;0.9648;1.2936;16002;16280.25;18.11;10.79
18;1;20;0;-0.846;0;0;0;0.02;0.9774;1.2954;15219.25;15507.5;46.61;9.13
18;1;21;0;-1.06;0;0;0;0.02;0.9805;1.2973;14200.75;14600;27.41;19.58
18;1;22;0;-1.334;0;0;0;0.02;0.9778;1.2991;13348;13693.25;23.45;28.96
18;1;23;0;-1.63;0;0;0;0.02;0.9766;1.3006;12626;13024.25;22.11;34.44
19;1;0;0;-1.951;0;0;0;0.02;0.9728;1.3019;12297.75;12514.75;36.46;4.47
19;1;1;0;-2.218;0;0;0;0.02;0.9692;1.3031;11755.25;12006.5;101.31;22.34
19;1;2;0;-2.413;0;0;0;0.02;0.9707;1.3039;11241.5;11627.25;57.2;0
19;1;3;0;-2.515;0;0;0;0.02;0.9727;1.3045;10893.5;11481.5;69.39;0
19;1;4;0;-2.568;0;0;0;0.02;0.9705;1.3048;10670.5;11403;37.72;0
19;1;5;0;-2.601;0;0;0;0.02;0.9612;1.3052;10748.75;11588.25;23.73;22.38
19;1;6;0;-2.618;0;0;0;0.02;0.946;1.3057;11179.75;12090;34.03;20.88
19;1;7;0;-2.575;5.2648;18.2339;0;0.02;0.9234;1.3063;11877;12964.25;37.39;26.71
19;1;8;0;-1.745;65.3896;159.4741;0;0.0201;0.8821;1.3057;12957;14015.5;48.42;15.78
19;1;9;0;-0.677;152.4091;292.8401;0;0.02;0.8322;1.302;13932.5;14684.25;11.32;39.78
19;1;10;0;0.844;220.5039;379.7238;0;0.0199;0.787;1.2948;14564.75;14698.5;0;39.03
19;1;11;0;2.159;251.4191;414.2473;0;0.0194;0.764;1.2876;14686;14376.75;0;33.72
19;1;12;0;2.734;238.2731;394.0707;0;0.0188;0.7474;1.2835;14605.75;13997.75;0;34.71
19;1;13;0;2.673;184.918;320.5338;0;0.0183;0.7387;1.2818;14385.75;13743.5;0;36.45
19;1;14;0;1.426;100.7061;198.6781;0;0.0182;0.7378;1.2822;14261;13721;45.38;20.64
19;1;15;0;-0.778;17.3366;45.5396;0;0.0182;0.7582;1.2843;14176.25;13943.25;111.75;0
19;1;16;0;-1.444;0;0;0;0.0182;0.7718;1.2874;14300.75;14463.25;91.72;0
19;1;17;0;-1.518;0;0;0;0.0182;0.7441;1.2911;14765.75;15615.25;68.91;-8.69
19;1;18;0;-1.842;0;0;0;0.0182;0.698;1.2945;13960.25;15452.75;116.63;0
19;1;19;0;-2.238;0;0;0;0.0182;0.6372;1.2972;13287.75;14988.75;66.19;0
19;1;20;0;-2.574;0;0;0;0.0182;0.5364;1.299;12813.25;14376.25;151.62;0
19;1;21;0;-2.831;0;0;0;0.0182;0.3763;1.3002;12160.5;13666.25;88.42;0
19;1;22;0;-3.03;0;0;0;0.0182;0.2176;1.3012;11519.75;13057.25;35.57;10.86
19;1;23;0;-3.205;0;0;0;0.0182;0.1151;1.3021;10927.5;12451.75;0;10.32
20;1;0;4.00E-04;-3.347;0;0;4.00E-04;0.0183;0.0706;1.3029;10654.75;12019.25;72.02;19.91
20;1;1;4.00E-04;-3.444;0;0;4.00E-04;0.0183;0.0597;1.3038;10417.25;11594.25;54.05;33.29
20;1;2;4.00E-04;-3.521;0;0;4.00E-04;0.0183;0.0616;1.3047;10166.5;11306;11.42;0
20;1;3;0;-3.576;0;0;0;0.0183;0.0598;1.3056;10083.75;11153.5;23.18;0
20;1;4;0;-3.637;0;0;0;0.0183;0.0519;1.3066;10187.75;11126.25;49.88;0
20;1;5;0;-3.667;0;0;0;0.0183;0.0605;1.3076;10363.5;11250.25;48.56;0
20;1;6;1.00E-04;-3.66;0;0;1.00E-04;0.0183;0.0974;1.3087;10605.25;11539.5;23.17;11.21
20;1;7;2.00E-04;-3.518;7.4785;20.2281;2.00E-04;0.0183;0.1238;1.3098;11032.5;12057;25.85;0
20;1;8;1.00E-04;-2.458;87.8202;163.9905;1.00E-04;0.0183;0.0649;1.3096;11907;12744;60.42;0
20;1;9;0;-1.249;191.4166;297.5177;0;0.0183;0.0105;1.3059;12628.25;13211;52.1;0
20;1;10;0;0.316;264.6829;384.5197;0;0.0182;3.00E-04;1.2991;13177;13233.75;11.35;22.62
20;1;11;0;1.769;293.7682;419.0894;0;0.0176;0.0014;1.292;13702;13063.75;0;0
20;1;12;0;2.417;276.3703;398.8723;0;0.0169;0.0033;1.2884;14076.75;12979.75;11.41;0
20;1;13;0;2.406;215.2825;325.2572;0;0.0165;0.0143;1.2872;14165.25;12869.5;0;0
20;1;14;0;1.182;119.5796;203.2745;0;0.0164;0.0229;1.2877;14164.75;12921.25;41.64;0
20;1;15;0;-0.834;21.6612;48.7304;0;0.0164;0.0196;1.2894;14219.75;13203;38.69;0
20;1;16;0;-1.642;0;0;0;0.0164;0.011;1.2919;14346;13822.5;40.19;10.59
20;1;17;0;-1.817;0;0;0;0.0164;0.0099;1.2946;15056.5;15145.5;84.22;3.6
20;1;18;0;-1.953;0;0;0;0.0164;0.0074;1.2972;14610.5;15286.25;87.48;0
20;1;19;0;-2.065;0;0;0;0.0164;0.0022;1.2997;14169.75;14938;61.47;0
20;1;20;0;-2.155;0;0;0;0.0164;0;1.302;13827;14455.75;64.65;0
20;1;21;0;-2.212;0;0;0;0.0164;0;1.3038;13250.25;13822;54.08;0
20;1;22;0;-2.189;0;0;0;0.0164;9.00E-04;1.3053;12606.5;13142.75;35.39;0
20;1;23;0;-2.038;0;0;0;0.0164;0.0075;1.3063;11865.75;12350.75;0;11.74
21;1;0;1.00E-04;-1.828;0;0;1.00E-04;0.0164;0.025;1.3069;11411.75;11931.5;27.77;11.46
21;1;1;1.00E-04;-1.755;0;0;1.00E-04;0.0164;0.0617;1.3072;11150.75;11680.5;0;0
21;1;2;1.00E-04;-1.902;0;0;1.00E-04;0.0164;0.1558;1.307;10951.25;11527.75;34.8;0
21;1;3;1.00E-04;-2.154;0;0;0;0.0164;0.3185;1.3069;10955.5;11556.5;53.34;10.86
21;1;4;4.00E-04;-2.417;0;0;0;0.0164;0.3666;1.3069;11105.75;11717.25;49.86;0
21;1;5;0.0014;-2.605;0;0;0;0.0164;0.2423;1.3067;11689.25;12320.25;37.51;38.58
21;1;6;0.0026;-2.759;0;0;0;0.0164;0.152;1.3064;13079.25;13853.75;94.33;18.13
21;1;7;0.0035;-2.865;8.1729;22.3869;0;0.0164;0.1722;1.3062;15133;15928;148.36;-2.36
21;1;8;0.0045;-1.852;86.4563;168.6314;2.00E-04;0.0165;0.2283;1.3056;16985.25;17197.5;123.06;11.15
21;1;9;0.0049;-0.195;175.5478;302.3104;9.00E-04;0.0165;0.2603;1.3036;17602.75;17262.5;163.2;0
21;1;10;0.0056;0.998;230.6828;389.4154;0.0012;0.0166;0.2824;1.2992;17679.5;16780.25;154.69;0
21;1;11;0.0059;2.239;250.9249;424.0592;0.0014;0.0165;0.2646;1.2927;17495.25;16342.25;0;22.96
21;1;12;0.0061;3.007;234.2268;403.8239;2.00E-04;0.016;0.2468;1.2875;17050.5;15896.75;12.37;31.02
21;1;13;0.0076;2.944;175.929;330.1352;0;0.0156;0.2477;1.2856;16868.25;15921.25;39.75;15.99
21;1;14;0.0086;1.966;94.7322;208.0062;0;0.0156;0.2966;1.2853;16805;16085.5;131.87;0
21;1;15;0.0087;0.44;17.2975;52.1225;2.00E-04;0.0156;0.39;1.2858;16798.5;16520;126.78;0
21;1;16;0.0089;-0.106;0;0;4.00E-04;0.0157;0.4958;1.2869;16978.5;16897.25;69.78;10.88
21;1;17;0.0107;-0.245;0;0;0.0013;0.0159;0.5826;1.2882;17400.25;17706.5;27.16;18.87
21;1;18;0.0072;-0.418;0;0;0.001;0.016;0.6262;1.2896;16363;17231.5;54.2;0
21;1;19;0.0066;-0.641;0;0;0.0013;0.016;0.6571;1.2914;15559.25;16667;268.03;11.37
21;1;20;0.0053;-0.893;0;0;0.0017;0.0161;0.709;1.2934;14830.5;15931;35.33;21.73
21;1;21;0.0031;-1.214;0;0;0.0015;0.0161;0.7569;1.2952;13858.25;15039.25;25.24;22.01
21;1;22;0.0014;-1.645;0;0;0.001;0.016;0.7785;1.2968;12834.75;13988.75;0;31.3
21;1;23;6.00E-04;-2.025;0;0;5.00E-04;0.016;0.8206;1.2986;12150.75;13072;0;20.32
22;1;0;3.00E-04;-2.347;0;0;3.00E-04;0.016;0.8901;1.3001;11602.5;12439;11.68;32.12
22;1;1;2.00E-04;-2.741;0;0;1.00E-04;0.016;0.9255;1.302;11086.75;12071;58.81;22.66
22;1;2;0;-3.139;0;0;0;0.016;0.9369;1.3034;10686;11856.25;81.95;0
22;1;3;2.00E-04;-3.475;0;0;0;0.016;0.9554;1.3041;10444;11830.75;46.21;0
22;1;4;0.0014;-3.726;0;0;6.00E-04;0.016;0.9782;1.3044;10318.75;11941.75;54.81;0
22;1;5;0.0066;-3.864;0;0;0.0043;0.0171;0.9891;1.3042;10651.25;12416.75;33.81;15.47
22;1;6;0.0192;-3.917;0;0;0.0145;0.0248;0.9924;1.3034;11750;13870.5;42.61;39.01
22;1;7;0.0582;-3.881;4.1222;24.7168;0.0515;0.0545;0.9946;1.3024;13532;15932.5;71.43;-7
22;1;8;0.0952;-3.505;34.7432;173.411;0.0853;0.1184;0.9946;1.3006;14767.5;17165.25;28.04;44.15
22;1;9;0.1547;-2.801;67.767;307.2636;0.1401;0.2287;0.9954;1.2971;15082;17428;0;43.09
22;1;10;0.1977;-1.935;89.4645;394.4981;0.1683;0.3733;0.9962;1.2922;15256.25;17403.25;0;39.84
22;1;11;0.2519;-1.253;88.6667;429.1535;0.2274;0.5605;0.9966;1.2874;15263.5;17480.75;40.13;30.41
22;1;12;0.2829;-0.903;71.7546;408.9112;0.2728;0.804;0.9966;1.2841;15115.5;17485.75;64.68;0
22;1;13;0.2742;-0.813;47.2584;335.1404;0.2708;1.0674;0.9966;1.2822;15153.25;17625;183.92;0
22;1;14;0.2424;-0.89;22.7816;212.8538;0.2401;1.312;0.9959;1.2813;15160.75;17617;96.63;0
22;1;15;0.2043;-1.064;4.2216;55.7229;0.2022;1.5272;0.9912;1.2812;15260.25;17509.25;23.23;33.25
22;1;16;0.1448;-1.214;0;2.00E-04;0.1423;1.6929;0.9765;1.2815;15493.25;17479.25;0;20.59
22;1;17;0.091;-1.308;0;0;0.0878;1.8012;0.9571;1.2815;16227.5;18020;12.76;6.28
